[Input ID],Gene_desc,unique,logRatio_1,logRatio_2,logRatio_3,logScore,logInt,[SignalP Peptide],[# TM Domains],Gene_id_all,Gene_desc_all,logratio_mean
Tb927.11.5520,triosephosphate isomerase,7,-0.7775168978252072,-0.7754904321565707,-0.7183788934979598,1.5979254325604597,6.488564816741738,0,0.0,Tb927.11.5520,triosephosphate isomerase,-0.7571287411599125
Tb927.9.12630,"glycerol kinase, glycosomal",33,-0.7983410486999867,-0.7892121739451163,-0.7143255443761833,2.464876871458186,8.498145076751248,0,0.0,Tb927.9.12630;Tb927.9.12590;Tb927.9.12570;Tb927.9.12550;Tb927.9.12610,"glycerol kinase, glycosomal; glycerol kinase, glycosomal; glycerol kinase, glycosomal; glycerol kinase, glycosomal; glycerol kinase, glycosomal",-0.7672929223404288
Tb927.4.2070,"antigenic protein, putative",8,-0.6725425657058466,-0.886192836013894,-0.783290609716719,2.0783480495553572,7.13697409575783,0,0.0,Tb927.4.2070;Tb11.v5.0410;Tb11.v5.0881,"antigenic protein, putative; antigenic protein, conserved; antigenic protein, putative",-0.7806753371454865
Tb927.8.3770,"Mitogen-activated protein kinase 10, putative",14,-0.8537358051334745,-0.7930317686844863,-0.7099767281948087,1.6180167007954624,7.044735697450507,0,0.0,Tb927.8.3770,"Mitogen-activated protein kinase 10, putative",-0.7855814340042565
Tb927.10.12840,mitochondrial carrier protein,6,-0.7008256906906604,-0.9057369009921481,-0.7887385502870389,0.8324194899308311,6.377360898781112,0,4.0,Tb927.10.12840,mitochondrial carrier protein,-0.7984337139899491
Tb927.2.4210,"Phosphoenolpyruvate carboxykinase [ATP], glycosomal",8,-0.8584625749655754,-0.9825911414536953,-0.6755580364182155,1.5452576213968887,6.430284731089956,0,0.0,Tb927.2.4210,"Phosphoenolpyruvate carboxykinase [ATP], glycosomal",-0.8388705842791621
Tb927.4.2240,"Aminotransferase class IV, putative",22,-0.8305623912024469,-0.8259771579445861,-0.8667521394284613,2.1845494813206976,7.894205259142084,0,0.0,Tb927.4.2240,"Aminotransferase class IV, putative",-0.8410972295251647
Tb927.11.15730,"cyclic nucleotide-binding domain containing protein, putative",13,-0.9374085213700823,-0.8578349296491221,-0.7906339785526195,1.3800302479678306,6.620125640113102,0,0.0,Tb927.11.15730,"cyclic nucleotide-binding domain containing protein, putative",-0.861959143190608
Tb927.10.8440,glucose transporter 1B,3,-0.9015534913365386,-0.814640865241998,-0.8876334769274369,1.413064946837411,7.746338342087566,0,12.0,Tb927.10.8440;Tb11.v5.0330;Tb927.10.8480;Tb927.10.8470;Tb927.10.8460;Tb11.v5.0309;Tb11.v5.0308;Tb11.v5.0307;Tb11.v5.0333;Tb927.10.8450;Tb11.v5.0310;Tb927.10.8530;Tb927.10.8520;Tb927.10.8510;Tb927.10.8500;Tb927.10.8490;Tb11.v5.0332;Tb11.v5.0331,"glucose transporter 1B; THT1 - hexose transporter, putative; glucose transporter, putative; glucose transporter, putative; glucose transporter, putative; THT1 - hexose transporter, putative; THT1 - hexose transporter, putative; THT1 - hexose transporter, putative; THT1 - hexose transporter, putative, fragment; glucose transporter 1E; THT1 - hexose transporter, putative; glucose transporter 2A; glucose transporter, putative; glucose transporter, putative; glucose transporter, putative; glucose transporter, putative; THT2A - glucose transporter, putative; THT1 - hexose transporter, putative",-0.8679426111686578
Tb927.11.1110,"calpain, putative",9,-0.7857508297454862,-1.086139775414005,-1.1213609678069405,1.2976729870194537,7.244227625732908,0,0.0,Tb927.11.1110;Tb927.11.1100;Tb11.v5.1038;Tb927.11.1090;Tb927.11.1130,"calpain, putative; cysteine peptidase, Clan CA, family C2, putative; calpain-like cysteine peptidase, putative; calpain-like protein, putative; calpain-like cysteine peptidase, putative",-0.9977505243221438
Tb927.3.2230,"succinyl-CoA synthetase alpha subunit, putative",12,-0.9192604839390348,-0.9781791830519312,-1.1257932141222013,1.7083614036647379,7.335477960017436,0,0.0,Tb927.3.2230,"succinyl-CoA synthetase alpha subunit, putative",-1.0077442937043892
Tb927.11.16730,dihydrolipoyl dehydrogenase,9,-1.0686648956275566,-0.9358069380725076,-1.0319756226719659,1.8462319283649842,6.497427280101324,0,0.0,Tb927.11.16730,dihydrolipoyl dehydrogenase,-1.01214915212401
Tb927.10.7410,"succinyl-CoA ligase [GDP-forming] beta-chain, putative",22,-0.9936373390641435,-1.0509208251647386,-1.019696792884244,2.2288108450113557,7.876593065967374,0,0.0,Tb927.10.7410,"succinyl-CoA ligase [GDP-forming] beta-chain, putative",-1.0214183190377089
Tb927.10.3210,"delta-1-pyrroline-5-carboxylate dehydrogenase, putative",16,-0.9823630969505015,-1.0664273617389761,-1.035756643780343,2.1064628837961212,7.444060417740776,0,0.0,Tb927.10.3210,"delta-1-pyrroline-5-carboxylate dehydrogenase, putative",-1.0281823674899402
Tb927.7.4970,"glutamine synthetase, putative",9,-1.134223680883815,-0.9653053443314709,-1.1175995394191702,1.8558945339499147,7.339809065219519,0,0.0,Tb927.7.4970;Tb11.v5.0178,"glutamine synthetase, putative; glutamine synthetase, putative",-1.0723761882114855
Tb927.10.12700,"pyruvate dehydrogenase E1 alpha subunit, putative",21,-1.2493763458453437,-1.239429867770202,-1.235959641025197,1.970537477586796,7.692141609366784,0,0.0,Tb927.10.12700,"pyruvate dehydrogenase E1 alpha subunit, putative",-1.241588618213581
Tb927.7.2660,"zinc finger protein family member, putative",8,-1.0575718243615522,-1.4614022426251676,-1.3307917748283618,1.9111682661425098,7.242764977752096,0,0.0,Tb927.7.2660,"zinc finger protein family member, putative",-1.283255280605027
Tb927.11.11680,"2-oxoglutarate dehydrogenase E2 component, putative",15,-1.313369496050798,-1.3058953945962182,-1.3062521264710611,1.9037084161024898,8.084540532061485,0,0.0,Tb927.11.11680,"2-oxoglutarate dehydrogenase E2 component, putative",-1.3085056723726922
Tb927.7.3970,"hypothetical protein, conserved",6,-1.3083586419084183,-1.3540217245972157,-1.471888816696393,1.5899049414992605,6.734047360757417,0,0.0,Tb927.7.3970,"hypothetical protein, conserved",-1.3780897277340092
Tb927.11.5860,"protein kinase, putative",9,-1.4314035785457218,-1.6850135145314844,-1.6352707006554217,1.4282806147071767,6.927242006460018,0,0.0,Tb927.11.5860,"protein kinase, putative",-1.5838959312442091
Tb927.7.210,"Proline dehydrogenase, mitochondrial",6,-1.7418791150321231,-1.759649031257496,-1.2549778509627354,1.3548956047110605,6.435270871610571,0,0.0,Tb927.7.210,"Proline dehydrogenase, mitochondrial",-1.5855019990841182
Tb927.9.11600,glycosomal membrane protein,7,-1.727045184573142,-1.7112752730492962,-1.9204614561174986,1.803846167521772,6.757137804970914,0,1.0,Tb927.9.11600;Tb927.9.11580,glycosomal membrane protein; glycosomal membrane protein,-1.7862606379133121
