Gene_id,E1,C1,E2,C2,mean_E,mean_C,log10Sum,log2FC,desc,Log10signal_Q,t,prob,-log10pvalue
Tb927.11.6200,54401187.8049678,652865134.0232321,411561223.6805862,295705098.1476138,232981205.74277702,474285116.085423,9.150612974271807,-1.0255410153300037,"60S ribosomal protein L28, putative",49,-0.9554687769688602,0.44017514351871867,0.3563744854933693
Tb927.11.620,37797.05462966911,111638.70466849726,72433.72456044526,77002.0347377211,55115.38959505719,94320.36970310917,5.475484530275791,-0.7751141616114179,Regulatory-associated protein of TOR1,22,-1.600737446532352,0.25057994416464624,0.6010536918701386
Tb927.11.6230,101425.73614377406,7485388.047448632,4805507.374987037,2781306.4086053693,2453466.5555654056,5133347.228027001,7.181089420211672,-1.0650782446685265,"protein transport protein SEC61 subunit alpha, putative",42,-0.8056670533185438,0.5049985433907695,0.29670987455116715
Tb927.11.6250,454782.9547655027,8057987.166824993,6161780.39499473,2350989.7265957645,3308281.6748801162,5204488.446710379,7.231100901548692,-0.6536742926690493,"Mitochondrial ATP synthase subunit, putative",43,-0.46988654925318335,0.6846891340460398,0.1645065642917152
Tb927.11.6260,39765.72546934504,93898.28313740142,130827.27695893926,2836.7316478071707,85296.50121414215,48367.5073926043,5.427044477213624,0.818448373931241,"hypothetical protein, conserved",21,0.5735184943908952,0.6241887132839282,0.2046840886069659
Tb927.11.6270,6896.209426084065,1079550.0675654244,998639.3543288289,87806.92266267954,502767.78187745647,583678.495114052,6.337038251692835,-0.21528171231732499,"inositol-1,4,5-trisphosphate (IP3) 5-phosphatase, putative",33,-0.11537768482553488,0.9186858216449826,0.036832986170587244
Tb927.11.6280,9772.91820793499,13830.532879583732,23354.306463303496,249.14462421522646,16563.612335619244,7039.83875189948,4.674005501968445,1.234403053242832,pyruvate phosphate dikinase,3,0.9916990453272084,0.42585805506676366,0.37073513369975336
Tb927.11.630,80612.7076097115,223146.80352405526,149663.63777605665,154095.87335771014,115138.17269288408,188621.33844088268,5.7835598808489275,-0.712126673936139,RNA polymerase I second largest subunit,26,-1.504988989381926,0.2712572965801846,0.5666185708507293
Tb927.11.6300,140370170.9188373,956450165.0156223,581485030.8644843,515335305.0699754,360927600.8916608,735892735.0427988,9.341165489690374,-1.0277860185886343,"40S ribosomal protein S5, putative",49,-1.2021376432408697,0.3523340284100701,0.4530454106448941
Tb927.11.6370,503.41611576843155,41511.71431198493,32017.618638173062,9997.511789580296,16260.517376970747,25754.613050782613,4.924435711727585,-0.6634577027076646,"leucine-rich repeat protein (LRRP), putative",9,-0.4260516779641477,0.7115419406491447,0.14779949606365178
Tb927.11.6410,31656.535288852225,80912.29756862881,63431.43302637186,49137.39983110918,47543.98415761204,65024.84869986899,5.352448158899828,-0.45172833196934487,"hypothetical protein, conserved",20,-0.7780253432090674,0.5179823724196454,0.28568501958129194
Tb927.11.6420,261470.92020140454,92215.99930677676,190209.5808303618,163477.33867781947,225840.25051588318,127846.66899229812,5.849648994154268,0.8208880621567236,"hypothetical protein, conserved",27,1.9447270180341505,0.19123753508061783,0.7184268626952661
Tb927.11.6430,1642541.661751987,841032.1363482354,1624214.3835711097,859359.4145291125,1633378.0226615483,850195.775438674,6.6961070650210015,0.9419917258159904,"hypothetical protein, conserved",37,60.43379409104474,0.0002736919073334412,3.5627380438481544
Tb927.11.6440,21689122.34273395,45863681.693907045,38576649.753681056,28976154.282959923,30132886.048207503,37419917.98843348,8.130673376444172,-0.3124675396227258,"hypothetical protein, conserved",47,-0.610238500198268,0.6038073014909184,0.2191016396102994
Tb927.11.6460,212941.90036290194,145695.23624817442,336026.7070302304,22610.429580845954,274484.30369656614,84152.83291451019,5.855685254092056,1.7056399072410533,"hypothetical protein, conserved",27,2.186860869464648,0.1602873033769702,0.7951008774693382
Tb927.11.6510,8770143.972744722,313888718.235155,152198120.28980285,170460741.91809687,80484132.13127379,242174730.07662594,8.80977359368339,-1.5892720521913375,"40S ribosomal protein S21, putative",48,-1.5942847580659674,0.25190875217703046,0.5987567433547734
Tb927.11.6530,402.42844704281873,39018.80254344624,27945.791888996177,11475.439101492879,14174.110168019497,25247.12082246956,4.896760177353461,-0.8328607050238069,"hypothetical protein, conserved",8,-0.5685435577549235,0.6269933809314694,0.20273704392225264
Tb927.11.6540,278289.72256281,2868.897394646106,279936.33673368883,1222.283223767343,279113.0296482494,2045.5903092067247,5.749981398617245,7.09218843305027,"hypothetical protein, conserved",25,237.9625642333308,1.7659207743889587e-05,4.753028784347072
Tb927.11.6570,30315.240000817703,270.985753656714,24857.041260056656,5729.184494417757,27586.140630437178,3000.085124037236,4.786555885360887,3.2008682929287398,"Nodulin-like, putative",5,6.370221165226477,0.023767814533449245,1.624010750106018
Tb927.11.6590,176866.189933435,263179.10910186457,15401.000688288554,424644.29834701103,96133.59531086178,343911.7037244378,5.9445273814875295,-1.8389256179195437,"metallo-peptidase, Clan MF, Family M17",28,-2.170196331579647,0.1621895230123775,0.7899772034224586
Tb927.11.6600,4903.479248772155,2756871.7204197254,2363581.671789222,398193.5278792752,1184242.5755189972,1577532.6241495004,6.742218321059102,-0.413705214031566,"conserved protein, unknown function",38,-0.23580839576956972,0.8355289868445432,0.07803847861528221
Tb927.11.6660,29332.958764612344,248848.66548275735,87006.90489662722,191174.7193507424,58169.93183061978,220011.6924167499,5.745358434218842,-1.9192346785448495,"Tex-like protein N-terminal domain/Helix-hairpin-helix motif containing protein, putative",25,-3.968495796270712,0.05802476978863615,1.2363865739176858
Tb927.11.670,57223832.74301779,138526582.1132536,146415336.1794723,49335078.676799074,101819584.46124505,93930830.39502633,8.592732686800597,0.1163444143983946,epsinR,48,0.12508347276174017,0.9118965706602404,0.040054417525556246
Tb927.11.6810,14088.89455369764,215950.13895804712,68490.14650771876,161548.88700402598,41289.5205307082,188749.51298103656,5.662831529944399,-2.1926253513318645,"tubulin-tyrsoine ligase-like protein, putative",25,-3.8333662138316678,0.061809467021581514,1.208945001280915
Tb927.11.6830,54395.790379396225,31927.839661724352,36741.11934922837,49582.51069189219,45568.4548643123,40755.17517680827,5.237159690472293,0.16105218508123065,"Domain of unknown function(DUF2779), putative",18,0.38556399051171764,0.7369655342713021,0.13255282235233812
Tb927.11.6850,16345.67226154874,66617.45908134698,61064.00365524674,21899.127687648972,38704.837958397744,44258.29338449798,5.21991513127346,-0.19343391231249218,"Optic atrophy 3 protein (OPA3), putative",17,-0.17562757233674892,0.87675925798998,0.057119639563672456
Tb927.11.6870,4846237.912580551,72594384.67779456,50179210.14971586,27261412.44065925,27512724.031148206,49927898.55922691,8.189998831525237,-0.8597471978487666,14-3-3 protein 2,47,-0.6992668306580028,0.5567663345434698,0.2543270326719582
Tb927.11.6960,780132.4134445478,43036.44046929255,343348.038426972,479820.81548686844,561740.22593576,261428.6279780805,6.216518925410036,1.1034859838759792,"ATG16/SAP18/CVT11/APG16, putative",31,0.97234415666219,0.433442558338617,0.36306844893635637
Tb927.11.700,2249.436081369815,873420.2608106086,221150.75139456408,654518.9454974142,111700.09373796695,763969.6031540114,6.243370316594326,-2.7738848408867343,"hypothetical protein, conserved",31,-4.213991977246993,0.051963192642471054,1.2843041735264162
Tb927.11.7010,2117.168952893431,484989.42581190297,485410.29221478733,1696.3025500090675,243763.73058384037,243342.864180956,5.988654005035736,0.002493014998912391,"Calcium/calmodulin-dependent protein kinase kinase, putative",28,0.0012315403349608858,0.9991291698080396,0.0003783615152797954
Tb927.11.7020,165.84015888304228,82472.36479209762,68357.6481845318,14280.55676644887,34261.744171707425,48376.46077927324,5.218210870628223,-0.4977066286926166,"proteasome alpha 7 subunit, putative",17,-0.29272172469696645,0.7973108546392964,0.09837232335445387
Tb927.11.7080,423061.3205898452,1019411.4981266424,1030759.7836882243,411713.0350282633,726910.5521390347,715562.2665774529,6.460137633926648,0.02270053602172905,acidocalcisomal pyrophosphatase,34,0.026409313706415756,0.9813290504300206,0.008185344480832519
Tb927.11.710,82028.27392421992,150.3627419151963,59269.45946138153,22909.177204753596,70648.86669280072,11529.769973334396,5.215788927755496,2.615302687346614,"SCAMP family, putative",17,3.6736108777736773,0.06676392175523967,1.1754581605093344
Tb927.11.7140,661948.443917459,4971777.306236689,2966594.5022627874,2667131.2478913604,1814271.4730901232,3819454.2770640245,7.051825697367039,-1.0739761755993513,"cell cycle sequence binding phosphoprotein (RBP45), putative",41,-1.2304521582169528,0.3436083004650844,0.46393635356418783
Tb927.11.7170,985694.9865898835,290606.74700286926,1264858.9216662983,11442.811926454533,1125276.9541280908,151024.7794646619,6.406983354800871,2.8974229375052185,seryl-tRNA synthetase,33,4.935453564957669,0.03868645629962225,1.4124410500669298
Tb927.11.7190,1657.964048456262,1016754.8647648575,698739.0285986365,319673.80021467723,350198.4963235464,668214.3324897673,6.30895385709487,-0.9321380381206039,hypothetical protein,32,-0.6451793506195787,0.5849418453375217,0.23288730913910552
Tb927.11.7210,222597.09738475448,2155.116497180828,120972.63868421088,103779.57519772445,171784.86803448267,52967.34584745264,5.652733974031306,1.6974278365679778,"eukaryotic translation initiation factor 2-alpha kinase 1, putative",24,1.6534735188071918,0.2400512961524905,0.6196959447235403
Tb927.11.7380,10833217.145199634,16554239.141191334,20763570.721981894,6623885.564409073,15798393.933590764,11589062.352800203,7.738581693048102,0.447014055747823,"glycerol-3-phosphate dehydrogenase (FAD-dependent), mitochondrial",46,0.5994644363920334,0.609728769949141,0.21486331238274875
Tb927.11.740,318.9518151379051,31115.1728967416,18575.928084728333,12858.19662715117,9447.43994993312,21986.684761946384,4.798431367520756,-1.2186347368775943,eukaryotic translation initiation factor 5A,6,-0.9713092580726376,0.43385221701503895,0.3626581789314612
Tb927.11.7410,738653.5975361764,665108.7487518438,894937.1090960884,508825.23719193175,816795.3533161324,586966.9929718878,6.448323584631575,0.4766952805937906,"MSP-A, putative",34,2.079722812551477,0.1730738769169933,0.7617684778608858
Tb927.11.7510,238550942.96088246,235901141.495171,286469909.7101601,187982174.7458933,262510426.33552128,211941658.12053216,8.977222354667365,0.3087075405686281,"luminal binding protein 1 (BiP), putative",49,1.4924161077245501,0.27413126101522,0.562041436141382
Tb927.11.7520,2819.572720042681,540765.7624690733,541841.1161342149,1744.2190549010854,272330.3444271288,271254.99076198717,6.036297727513339,0.005708062095479905,"hypothetical protein, conserved",29,0.002821370975190065,0.9980049934213263,0.0008672857568146633
Tb927.11.7550,1993675.1173238137,463084.33395269874,2454639.3516390817,2120.0996374302567,2224157.234481448,232602.2167950645,6.691392631143855,3.2573220300233308,"hypothetical protein, conserved",37,6.109984043356363,0.025756346766027578,1.5891157364934674
Tb927.11.7560,68386.66234979195,2043564.498438941,131867.4484284186,1980083.712360314,100127.05538910528,2011824.1053996277,6.625713866511929,-4.328600411823167,Component of motile flagella 15,36,-42.58844387851347,0.0005508805948442342,3.258942525685312
Tb927.11.7590,106777.45935734468,572139.4389450201,220561.45755945696,458355.4407429077,163669.45845840083,515247.4398439639,6.132846614101426,-1.6544802985355769,"hypothetical protein, conserved",30,-4.369738780175756,0.048585746293478956,1.3134911219729286
Tb927.11.760,3902.783076726066,2194253.126412829,2197288.425931546,867.4835580089738,1100595.604504136,1097560.304985419,6.6430884882235475,0.003984261832877419,"protein phosphatase 2C, putative",36,0.0019570483463396205,0.9986161591682335,0.0006014106614259078
Tb927.11.7685,68071836.7015045,418541491.8786629,293919792.17122126,192693536.40894616,180995814.43636286,305617514.14380455,8.988213995962731,-0.7557708877492677,ribosomal protein S10p/S20,49,-0.7803555162839758,0.5168753096826961,0.28661421289840444
Tb927.11.7740,195532.01052340333,477929.85995630856,671790.8868435303,1670.9836361816197,433661.4486834668,239800.4217962451,6.12934300788479,0.8547350008800005,"dynein light chain, putative",30,0.5756551889548437,0.6229872885171708,0.20552081463002747
Tb927.11.7710,89034.41823212215,96.16923581278171,57213.8769343568,31916.710533578123,73124.14758323948,16006.439884695452,5.2510567646717865,2.1916954393737225,"Gp63-1 surface protease homolog, putative",18,2.53850605880849,0.1264178380631151,0.8981916410394833
Tb927.11.7780,424207.1469699566,3982389.6826637136,2631159.2674365,1775437.5621971705,1527683.2072032285,2878913.622430442,6.945133313322745,-0.9141790981795566,Mitochondrial import receptor subunit ATOM46,40,-0.8658676195935728,0.4778362354339465,0.3207209197759352
Tb927.11.7840,435380.76226143475,923487.1000567252,437942.9204687066,920924.9418494531,436661.84136507066,922206.0209530892,6.434207223216084,-1.07857262131825,ribonucleoside-diphosphate reductase large chain,34,-268.00185950883065,1.3922438737650414e-05,4.856284684442614
Tb927.11.7860,246689.00449342612,43109.59140586553,285801.19045164774,3997.4054476439437,266245.09747253696,23553.498426754737,5.76312627260774,3.498741694460548,DNA replication licensing factor MCM2,26,8.77521269742307,0.012738666430727342,1.8948760344881541
Tb927.11.7960,5324.633316497596,3204268.4600697113,3209198.8127542143,394.28063199439003,1607261.723035356,1602331.3703508528,6.807479972461843,0.00443233815356007,kinetoplast poly(A) polymerase 1,38,0.0021762938377719626,0.9984611296915764,0.0006688376426002062
Tb927.11.800,4750.456904013803,1161375.1935417615,775725.1397377346,390400.51070804073,390237.79832087416,775887.8521249011,6.367775343990247,-0.9914946146557655,"prefoldin subunit, putative",33,-0.7074052476210759,0.5526354102245393,0.25756129102207576
Tb927.11.8030,4782.414360230867,539254.2768710181,366118.4804710091,177918.21076023992,185450.44741561997,358586.24381562904,6.036658186284793,-0.951286395728227,"hypothetical protein, conserved",29,-0.6776267701051836,0.5678887544801643,0.2457367312735164
Tb927.11.8060,2015.467734198123,1046673.6215567068,820689.1510893378,227999.93820156722,411352.3094117679,637336.7798791371,6.321676745230826,-0.6316813761113721,"SNARE associated Golgi protein, putative",32,-0.39037568877368894,0.7339140397715996,0.1343548041698209
Tb927.11.8090,28546.175611602805,41656.255379502174,50839.82828246996,19362.60270863502,39693.001947036384,30509.429044068595,5.147382146935418,0.3796294947714814,"protein phosphatase 1, putative",15,0.5825664166460671,0.6191142525748072,0.20822919801690679
Tb927.11.810,29872.643735135436,832244.7727092971,151034.51528485975,711082.9011595728,90453.5795099976,771663.836934435,6.2365964144367405,-3.092722996514072,"hypothetical protein, conserved",31,-7.951154703663856,0.015451898162558849,1.8110181627835262
Tb927.11.8120,480657.82674931444,712301.7837989433,813562.0762320699,379397.53431618813,647109.9514906921,545849.6590575657,6.377655735886751,0.2455072128946575,"protein transport protein SEC13, putative",33,0.43016476693011113,0.7089919728286899,0.14935868184928924
