[Input ID],Gene_desc,unique,Score,Ratio H/L normalized,Intensity,logInt,logRatio,logScore,[SignalP Peptide],[# TM Domains],Log2 H/L,Log10 (Int H*L),Group,Glycosome status 
Tb927.7.2940,"histone H2A, putative",3,4.9989,1.0497,2076700,6.317373762902532,0.06997707041155635,0.6988744490385319,0,0.0,,,,
Tb927.9.5190,"proliferative cell nuclear antigen (PCNA), putative",9,45.915,1.0493,6561700,6.817016370621363,0.06942721045601417,1.6619545886530158,0,0.0,0.12723706199999998,15.42002939,i,red
Tb927.10.2030,"hypothetical protein, conserved",3,5.9896,1.0490000000000002,202720,5.3068965975393665,0.06901467791518076,0.7773978201199826,0,0.0,,,,
Tb927.11.16860,mitochondrial RNA binding protein,6,19.492,1.0485,1239600,6.093281567567246,0.06832686143450555,1.289856402709257,0,0.0,,,,
Tb927.9.5900,glutamate dehydrogenase,25,189.38,1.0484,68726000,7.837121067778107,0.06818925877896807,2.277334112215984,0,0.0,0.093026228,19.79368467,i,red
Tb927.7.2120,"hypothetical protein, conserved",9,27.936999999999998,1.0483,3004800,6.477815570586017,0.06805164299778978,1.44617976779828,0,0.0,0.074812781,12.93755908,i,red
Tb927.8.2040,"Domain of unknown function (DUF1767), putative",2,1.6535,1.048,183630,5.26394363421885,0.0676387168753633,0.21840419924972165,0,0.0,0.023184369,12.24140477,i,red
Tb927.2.2970,mitochondrial carrier protein,2,4.787,1.0479,183210,5.262949174715528,0.0675010485665715,0.6800634274819486,0,0.0,0.199444445,15.477236900000001,i,red
Tb927.10.10830,RGG-containing protein 2,3,14.210999999999999,1.0478,11217000,7.049876719873882,0.06736336711961023,1.1526246394476192,1,0.0,-0.054859041,12.98611749,i,red
Tb927.10.8110,"Protein of unknown function (DUF2453), putative",6,10.620999999999999,1.0478,5547800,6.744120796225687,0.06736336711961023,1.0261654088392522,0,3.0,0.685443433,10.90225692,i,red
Tb927.9.12240,"60S ribosomal subunit protein L31, putative",4,6.7504,1.0473,2847500,6.454463732751138,0.06667476272446016,0.8293295080378058,0,0.0,,,,
Tb927.4.2280,"hypothetical protein, conserved",9,49.222,1.0472,7619500,6.88192647339137,0.06653700239579126,1.6921592560818834,0,0.0,,,,
Tb927.6.2080,"hypothetical protein, conserved",3,4.1812,1.0469,694290,5.841540910069898,0.06612364246529363,0.6213009417238133,0,0.0,,,,
Tb927.10.13360,"Elongation factor Tu, mitochondrial",11,25.983,1.0466,7279600,6.862107516323284,0.06571016406526571,1.4146892933200454,0,0.0,-0.007312300999999999,17.88309925,i,red
Tb927.10.6230,MORN repeat containing protein,7,16.346,1.0461,1588100,6.200877845749026,0.06502076994841134,1.2134114945827816,0,0.0,,,,
Tb927.10.12430,"Noc2p family, putative",4,9.4294,1.046,631010,5.800036241827979,0.06488285158485439,0.9744840591234032,0,0.0,-0.19148219600000002,13.75570075,i,red
Tb927.4.4650,"diphthine synthase, putative",3,5.6445,1.0456,399130,5.601114372095721,0.06433104624598394,0.7516254773755455,0,0.0,,,,
Tb927.3.2130,"RNA pseudouridylate synthase, putative",4,8.9313,1.0455,1479200,6.170026898151117,0.06419306192749237,0.9509146774479426,0,0.0,,,,
Tb927.10.13030,"cysteine peptidase, Clan CA, family C2, putative",5,10.082,1.0453,1544000,6.188647295999718,0.06391705369231143,1.0035466931021317,0,0.0,,,,
Tb927.6.740,"ATP-dependent DEAH-box RNA helicase, putative",5,9.1495,1.0449,538790,5.731419526573736,0.06336487875842937,0.9613973614791091,0,0.0,,,,
Tb927.3.1380,"ATP synthase subunit beta, mitochondrial",13,55.534,1.0446,7379400,6.868021051893195,0.06295060882280785,1.7445589559390429,1,0.0,0.049688455,18.6275467,i,red
Tb927.11.1020,"ribokinase, putative",10,105.98,1.0439,15213000,7.182214865267536,0.061983516108957325,2.025223915178311,0,0.0,3.7114249389999996,18.75914085,iii,green
Tb927.11.980,Nucleoporin NUP158,6,11.968,1.0437,1564400,6.194347807280093,0.061707084791597165,1.078021580520386,0,0.0,0.15195513,16.04460191,i,red
Tb927.6.1280,"translation initiation factor EIF-2b alpha subunit, putative",7,11.849,1.0435,4405400,6.643985347459971,0.061430600497748115,1.0736816994762834,0,0.0,0.000432744,13.09677387,i,red
Tb927.6.600,ccr4-not transcription complex subunit,2,8.0376,1.0432,675900,5.829882446443493,0.06101577468162803,0.9051263892514728,0,0.0,0.067295985,14.86881898,i,red
Tb927.5.3980,"hypothetical protein, conserved",10,27.219,1.0431,6695700,6.825795986911234,0.06087747289933462,1.4348721655969416,0,0.0,,,,
Tb927.8.6210,"phosphatidylinositol 3-kinase, putative",2,5.3247,1.043,624300,5.79539333493129,0.060739157857678534,0.7262951441267748,0,0.0,,,,
Tb927.9.7060,"hypothetical protein, conserved",6,45.573,1.043,2583700,6.412242085209914,0.060739157857678534,1.6587076184565188,0,0.0,0.16889872,11.57178897,i,red
Tb927.9.7170,"Mitochondrial 39-S ribosomal protein L47 (MRP-L47), putative",7,25.197,1.042,5559600,6.74504354625078,0.05935527761642124,1.40134883597978,0,0.0,,,,
Tb927.10.15530,"ABC transport system ATP-binding protein, putative",11,128.99,1.042,9664500,6.985179390402028,0.05935527761642124,2.1105560427553813,0,0.0,0.11393295699999999,16.20903215,i,red
Tb927.11.8090,"protein phosphatase 1, putative",4,42.138000000000005,1.0414,1348000,6.129689892199301,0.0585243118408003,1.6246739187999304,0,0.0,-0.149774071,15.03936297,i,red
Tb927.10.10170,"pre-mRNA splicing factor 46, putative",3,17.381,1.0404,1804200,6.256284678484161,0.057138304393541776,1.240074759568821,0,0.0,,,,
Tb927.11.2920,"glycerolphosphate mutase, putative",4,7.8463,1.04,3795100,6.579223223940592,0.056583528366367514,0.8946649091789083,0,0.0,-0.00249278,13.08913016,i,red
Tb927.1.2580,exosome-associated protein 1,2,5.4438,1.0392,351750,5.546234106106783,0.05547333589843156,0.7359021612609229,0,0.0,0.216113358,14.1789582,i,red
Tb927.11.6440,"hypothetical protein, conserved",7,38.13,1.0390000000000001,7334500,6.865370512911087,0.05519565424212493,1.5812668052736707,0,0.0,-0.095352834,14.79412109,i,red
Tb927.11.1700,"hypothetical protein, conserved",1,3.042,1.0388,175840,5.245117675079415,0.05491791912895793,0.48315920971697957,1,0.0,0.13842131,12.2587828,i,red
Tb927.4.1540,"NAD dependent epimerase/dehydratase family, putative",5,7.5920000000000005,1.0385,1969900,6.294444180196873,0.05450121618256057,0.8803561994192363,0,1.0,1.332061687,15.61415887,ii,green
Tb927.9.15170,"60S ribosomal protein L5, putative",8,14.308,1.0384,17406000,7.240698979186308,0.05436228844968911,1.155578931476932,0,0.0,-0.149008269,16.92236592,i,red
Tb927.10.2800,"hypothetical protein, conserved",3,14.193,1.0383,695990,5.842602999702489,0.05422334733715443,1.1520742027682278,0,0.0,,,,
Tb927.6.1870,Eukaryotic translation initiation factor 4E-4,4,7.3448,1.0372,744840,5.872062991433022,0.0526941113038451,0.8659799743837348,0,0.0,0.058047657999999995,14.99347452,i,red
Tb927.11.2030,"hypothetical protein, conserved",3,25.665,1.0371,1333400,6.124960450789545,0.05255500943410528,1.4093412685967814,1,0.0,-0.46077421399999996,13.13470765,i,red
Tb927.7.2370,"40S ribosomal protein S15, putative",4,33.147,1.0368,12816000,7.107752498740163,0.05213762333517526,1.5204442282942379,0,0.0,-0.13638925699999999,19.26448749,i,red
Tb927.9.13970,"hypothetical protein, conserved",9,49.327,1.0367,8159200,6.911647578776191,0.05199846779700237,1.6930847030748577,0,0.0,0.069707201,12.48538628,i,red
Tb927.3.3610,"peroxisomal targeting signal 2 receptor, putative",11,39.799,1.0367,11622000,7.065280871102755,0.05199846779700237,1.5998721600149453,0,0.0,2.197864359,15.68541376,iii,green
Tb927.10.1090,"40S ribosomal protein S23, putative",2,6.0394,1.0356,5915600,6.7719988002697775,0.0504668703506619,0.7809937946422328,0,0.0,,,,
Tb927.11.1710,guide RNA-binding protein of 21 kDa,2,6.0153,1.0352,1845900,6.266208169807691,0.049909522443058005,0.7792572917083811,0,0.0,0.178164317,14.36295649,i,red
Tb927.4.3060,"hypothetical protein, conserved",3,7.4875,1.0347,3552800,6.55057076016562,0.04921253463256027,0.8743368353973677,0,0.0,-0.067787132,18.58395174,i,red
Tb927.2.5160,"chaperone protein DnaJ, putative",14,48.766000000000005,1.0346,17246000,7.2366883817646155,0.049073096654305606,1.6881171343249861,0,0.0,0.10948340699999999,16.7874532,i,red
Tb927.3.4790,"Aminopeptidase M1, putative",10,44.173,1.0343,23275000,7.36688968965338,0.048654701840346405,1.6451568952783635,0,0.0,,,,
Tb927.3.3390,"kinesin, putative",11,246.63,1.0342,84883000,7.928820720332748,0.04851520993393956,2.392045902924811,0,0.0,,,,
Tb927.11.900,"isocitrate dehydrogenase, putative",3,24.296999999999997,1.0335,1177000,6.070776462843435,0.0475383887633606,1.3855526536856688,0,0.0,3.9273010989999997,18.68841786,iii,green
Tb927.11.1670,cysteine desulfurase,13,32.827,1.0334,8145000,6.9108910886445285,0.04739878887541106,1.5162311951576686,1,0.0,0.116517935,15.43122929,i,red
Tb927.2.4710,"RNA-binding protein, putative",8,105.49,1.0332,27019000,7.431669271313745,0.04711954856855063,2.0232112923288885,0,0.0,-0.098270585,15.51187889,i,red
Tb927.7.710,"heat shock 70 kDa protein, putative",15,190.88,1.0332,28476000,7.454478984264964,0.04711954856855063,2.2807604263262666,0,0.0,0.041559802,17.76526549,i,red
Tb927.9.13580,"hypothetical protein, conserved",5,14.022,1.0331,2335100,6.368305483839283,0.046979908144409395,1.1468099627758706,0,0.0,,,,
Tb927.9.8410,"chaperone protein DnaJ, putative",8,20.529,1.0324,1974300,6.2954131455196585,0.04600204654452046,1.3123677947159735,0,0.0,0.050172722,15.98224477,i,red
Tb927.9.8820,"hypothetical protein, conserved",3,5.606,1.0321,1137200,6.055836851018404,0.045582760019634974,0.7486530934242673,0,0.0,0.09671288900000001,14.81836579,i,red
Tb927.11.6620,"nucleic acid binding protein, putative",2,4.4665,1.0311,358530,5.5545255011177606,0.044184257544003826,0.6499673383248238,0,0.0,,,,
Tb927.9.12900,"RNA polymerase-associated protein LEO1, putative",6,30.543000000000003,1.0311,2369300,6.374620054431372,0.044184257544003826,1.4849116921656411,0,0.0,0.176316162,11.36852246,i,red
Tb927.3.1340,Nuclear cap-binding protein subunit 66,5,50.021,1.0307,1150700,6.060962113093833,0.04362447674703463,1.699152369724367,0,0.0,,,,
Tb927.1.1420,"conserved protein, unknown function",4,54.056999999999995,1.0304,1932300,6.286074553875573,0.043204498565167566,1.7328519400012918,0,0.0,,,,
Tb927.9.15290,"CHAT domain containing protein, putative",9,52.915,1.0302,5607900,6.748800260694086,0.04292444517384094,1.7235788004625767,0,0.0,0.08710266900000001,13.72280022,i,red
Tb927.2.5150,"TPR-repeat protein, putative",6,8.3439,1.0294,672420,5.8276406223172,0.0418036876570852,0.9213690905157377,0,0.0,0.0,13.11952905,i,red
Tb927.7.2550,proteasome regulatory ATPase subunit 5,11,35.383,1.0293,2014300,6.30412415273291,0.04166353172936154,1.5487946524349452,0,0.0,0.059132889,13.88822918,i,red
Tb927.10.15410,glycosomal malate dehydrogenase,5,23.465,1.0292,11315000,7.053654558290748,0.041523362184350425,1.3704205585485134,1,0.0,4.8992921119999995,19.82196582,iii,green
Tb927.4.2000,"ruvB-like DNA helicase, putative",5,13.462,1.0278,1008700,6.003762020828246,0.03955955725570582,1.129109586220727,0,0.0,0.07538588,15.44318906,i,red
Tb927.10.5770,Valosin-containing protein,5,14.687000000000001,1.0277,1551500,6.190751779920184,0.039419183133397186,1.1669330948711538,0,0.0,0.5951198010000001,16.69033737,i,red
Tb927.7.6360,histone H2A variant Z,2,3.4517,1.0275,241960,5.383743575835313,0.039138393906958314,0.5380330425453946,0,0.0,0.09802718099999999,14.92329427,i,red
Tb927.8.570,proteasome regulatory non-ATP-ase subunit 10,5,28.285999999999998,1.0274,4152400,6.618299182370602,0.03899797879750991,1.4515715370380673,0,0.0,0.146738728,13.01220567,i,red
Tb927.11.2650,"heat shock protein 84, putative",10,59.45,1.0265,3105500,6.49213153358157,0.03773362744651491,1.7741518589547105,1,0.0,-0.135701757,18.44765964,i,red
Tb927.8.2540,"3-ketoacyl-CoA thiolase, putative",11,79.969,1.0264,23470000,7.370513089598592,0.03759307554023308,1.902921665265765,0,0.0,-0.139773077,18.46732869,i,red
Tb927.6.950,"cysteinyl-tRNA synthetase, putative",6,11.765999999999998,1.0253,1998800,6.300769340770549,0.03604610015685955,1.0706288440514276,0,0.0,-0.024032381000000002,15.66766886,i,red
Tb927.9.5460,Eukaryotic translation initiation factor 4 gamma 2,6,26.787,1.0252,1649000,6.217220655644518,0.03590538374212795,1.427924077684321,0,0.0,-0.012323721000000001,15.38011832,i,red
Tb927.11.15230,"cytosolic coat protein, putative",2,4.2349,1.0252,320800,5.506234359612126,0.03590538374212795,0.6268431596582386,1,2.0,0.7301943959999999,14.83293776,i,red
Tb927.6.410,"hypothetical protein, conserved",12,45.544,1.0251,6799700,6.832489752232903,0.03576465360097467,1.6584311708034911,0,0.0,0.004202284000000001,14.65887403,i,red
Tb927.6.3110,"cdc2-related protein kinase 11, putative",3,7.9897,1.0249,482830,5.683794246573787,0.03548315212868861,0.9025304725817516,0,0.0,,,,
Tb927.11.2130,proteasome regulatory non-ATP-ase subunit 3,11,44.312,1.0242,15816000,7.199096656305616,0.03449746419944489,1.6465213521386273,0,0.0,0.13853206699999998,14.99201204,i,red
Tb927.10.6050,clathrin heavy chain,25,90.486,1.0239,16539000,7.218509247198932,0.03407482027057225,1.9565813903313813,0,0.0,-0.195293749,18.37650395,i,red
Tb927.7.3980,tc40 antigen-like,8,14.574000000000002,1.0238,3627700,6.559631365011087,0.03393391144193176,1.1635787651887741,0,0.0,0.072663717,15.62913266,i,red
Tb927.4.2180,"60S ribosomal protein L35a, putative",4,16.961,1.0228,3298400,6.518303321793302,0.032524065692199365,1.229451454151763,0,0.0,-0.075930016,16.41201355,i,red
Tb927.9.7690,"hypothetical protein, conserved",4,9.6544,1.0227,928240,5.967660279235969,0.03238300531165298,0.9847252884948945,0,0.0,0.193960937,12.69955081,i,red
Tb927.9.10490,"pre-RNA processing PIH1/Nop17, putative",3,31.936,1.022,939810,5.973040061799631,0.031395196275534325,1.504280519607277,0,0.0,0.099553675,12.82855576,i,red
Tb927.9.3170,cytochrome oxidase subunit V,2,4.1429,1.0216,367940,5.565777004017508,0.030830430153274503,0.6173044505629982,0,0.0,0.34108261,16.67575571,i,red
Tb927.11.9880,"Protein of unknown function (DUF2009), putative",3,5.8931,1.021,1151100,6.061113053917979,0.02998286621571431,0.7703438106997158,0,0.0,0.33648163,13.71290797,i,red
Tb927.1.2230,small myristoylated protein 1-1,2,4.9683,1.021,1161100,6.064869625059806,0.02998286621571431,0.6962078118889148,0,0.0,-0.158027625,17.47523005,i,red
Tb927.11.9210,"NOL1/NOP2/sun family, putative",2,5.0093,1.0206,427750,5.631190018213138,0.029417546835091735,0.6997770417600073,0,0.0,,,,
Tb927.3.5340,"Hsc70-interacting protein (Hip), putative",9,64.03399999999999,1.0204,9393600,6.9728320630335885,0.029134804053022843,1.806410631664375,0,0.0,0.25531944100000004,13.42604902,i,red
Tb927.10.1510,CCR4-NOT transcription complex subunit 1,21,82.954,1.0201,13645000,7.134973540005915,0.028710585954140094,1.9188373323259493,0,0.0,0.022826406,17.91342879,i,red
Tb927.5.3010,MRB1 complex subunit MRB3010,14,95.329,1.0197,8809800,6.944966049174555,0.02814476771337868,1.9792250373024474,0,0.0,0.096832105,14.42999754,i,red
Tb927.3.760,"hypothetical protein, conserved",5,12.705,1.0195,1373600,6.13786028215286,0.02786177535450958,1.103974669386388,0,0.0,,,,
Tb927.8.6360,"SPRY domain containing protein, putative",7,16.814,1.0193,3041700,6.483116377774354,0.027578727474282683,1.2256710430811442,0,0.0,,,,
Tb927.10.2110,elongation factor 1-alpha,25,84.869,1.0193,470530000,8.672587318345853,0.027578727474282683,1.9287490849733953,0,0.0,,,,
Tb927.10.13280,"hypothetical protein, conserved",5,10.989,1.0192,394000,5.595496221825574,0.027437182706851134,1.0409581733842075,0,0.0,-0.108552127,16.93554985,i,red
Tb11.v5.0697,"Xaa-Pro aminopeptidase, putative",6,18.277,1.0186,1682500,6.2259550728960145,0.02658762234808418,1.2619049118372012,0,0.0,,,,
Tb927.10.5590,"protein phosphatase 2C, putative",3,13.07,1.0182,1047800,6.020278394111927,0.026020970714370147,1.1162755875805443,0,0.0,-0.07087297599999999,11.00173632,i,red
Tb927.11.14430,proteasome regulatory non-ATP-ase subunit,4,6.5206,1.0182,2332200,6.36776579101491,0.026020970714370147,0.8142875596429865,0,0.0,0.17517326600000002,13.5206087,i,red
Tb927.8.6160,"40S ribosomal protein S8, putative",5,104.79,1.0178,7936100,6.8996071315723535,0.025454096427749127,2.0203198403573093,0,0.0,,,,
Tb927.8.3970,"oxidoreductase, putative",2,9.281,1.0175,1228200,6.089269093046149,0.025028794491522444,0.9675947726718898,0,0.0,0.08951021,14.88535404,i,red
Tb927.7.2660,"zinc finger protein family member, putative",4,62.152,1.0172,6294500,6.798961237880703,0.024603367140657025,1.7934551084400678,0,0.0,0.19415746399999997,12.76266125,i,red
Tb927.11.15900,"60S ribosomal protein L27, putative",5,9.0176,1.0172,6628800,6.821434915954218,0.024603367140657025,0.9550909670932436,0,0.0,,,,
Tb927.7.660,"Cupin-like domain containing protein, putative",8,33.63,1.0167,1765700,6.246916917014926,0.02389404265570102,1.5267268673146357,0,0.0,,,,
Tb927.2.3030,"ATP-dependent Clp protease subunit, heat shock protein 78 (HSP78), putative",26,55.867,1.0167,44594000,7.649276429515215,0.02389404265570102,1.7471553508227233,0,0.0,0.088629834,17.50776862,i,red
Tb927.9.2620,"Domain of unknown function (DUF4460), putative",3,12.625,1.0161,528770,5.723266807286872,0.023042392665863817,1.101231386790699,0,0.0,-0.022317094,10.01490919,i,red
Tb927.7.7030,"zinc-finger of a C2HC-type, putative",4,6.763999999999999,1.0159,2281100,6.358144324512175,0.022758397578157615,0.8302035989257041,0,0.0,0.056826227,16.61749697,i,red
Tb927.9.5690,"60S acidic ribosomal protein, putative",3,26.787,1.0153,252090,5.401555618262893,0.021906076733622215,1.427924077684321,1,0.0,0.0005515030000000001,16.24684005,i,red
Tb927.1.4100,cytochrome oxidase subunit IV,6,28.299,1.0152,5729700,6.758131883441146,0.02176397429165667,1.4517710891583846,1,0.0,0.40591299200000003,16.99671502,i,red
Tb927.2.3160,"Gar1/Naf1 RNA binding region, putative",3,10.415,1.0147,1545700,6.189125206925528,0.021053252054075176,1.0176592742837647,0,0.0,,,,
Tb927.3.2440,AGC essential kinase 1,8,44.913999999999994,1.0146,2978400,6.4739830232103355,0.020911065581689963,1.6523817346567822,0,0.0,-0.08292576900000001,18.50071839,i,red
Tb927.10.10310,"hypothetical protein, conserved",2,4.6767,1.0144,181550,5.258996253248911,0.02062665058995782,0.6699395117679575,0,0.0,,,,
Tb927.11.5050,"fumarate hydratase, class I",11,62.571000000000005,1.0143,4162000,6.619302075875608,0.02048442206508403,1.7963730958599167,0,0.0,-0.086120087,16.84277055,i,red
Tb927.10.4240,"hypothetical protein, conserved",4,5.5995,1.0141,825200,5.916559219301114,0.02019992294349774,0.7481492489819858,0,1.0,0.494397365,16.47751318,i,red
Tb927.7.2070,"heat shock protein DNAJ, putative",5,15.37,1.0136,3973700,6.599195076346369,0.019488429591360157,1.186673867499745,0,0.0,0.31339952600000004,14.62381178,i,red
Tb927.11.6350,"AAA ATPase, putative",8,10.482999999999999,1.0132,2657600,6.424489615107319,0.018918982163051733,1.0204855857965514,0,0.0,0.290778251,12.10545595,i,red
Tb927.3.3270,"ATP-dependent 6-phosphofructokinase, glycosomal",18,77.003,1.0131,5601500,6.7483043403083025,0.018776585179183278,1.886507645407099,0,0.0,4.635176505,19.36083142,iii,green
